日期,品牌id,品牌名称,门店id,门店名称,城市,平台,GMV,商家实收,商家补贴,平台补贴,曝光人数,进店人数,下单人数,有效订单数,无效订单数
2020/9/9,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,1124,426,588,48,685,63,19,19,0
2020/9/10,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,1006,376,530,45,861,76,18,18,0
2020/9/11,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,1043,423,508,37,847,63,18,18,0
2020/9/12,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,955,371,484,38,1039,69,17,17,0
2020/9/13,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,643,227,349,26,1112,91,12,12,0
2020/9/14,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,607,211,333,33,955,68,12,12,0
2020/9/15,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,942,374,474,28,1066,94,16,16,0
2020/9/16,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,824,280,461,32,719,59,17,17,0
2020/9/17,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,889,337,463,23,1129,89,16,16,0
2020/9/18,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,1176,470,588,40,887,76,19,19,0
2020/9/19,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,620,239,318,15,832,74,11,11,0
2020/9/20,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,952,412,442,18,714,62,15,15,0
2020/9/21,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,664,253,342,30,650,57,12,12,0
2020/9/22,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,671,262,341,17,679,49,12,12,0
2020/9/23,4636,蛙小辣,8491999,蛙小辣-宝山店,上海,美团,288,100,159,21,397,31,6,6,0
2020/7/3,6108,拌客,9428110,拌客-武宁路店,上海,美团,993,389,510,8,214,41,20,20,0
2020/7/4,6108,拌客,9428110,拌客-武宁路店,上海,美团,1306,509,663,17,297,56,26,26,0
2020/7/5,6108,拌客,9428110,拌客-武宁路店,上海,美团,1400,464,786,31,823,75,29,30,0
2020/7/6,6108,拌客,9428110,拌客-武宁路店,上海,美团,2232,669,1312,80,2070,168,49,49,0
2020/7/7,6108,拌客,9428110,拌客-武宁路店,上海,美团,2783,881,1589,96,2742,186,57,57,2
2020/7/8,6108,拌客,9428110,拌客-武宁路店,上海,美团,4979,1618,2824,193,4445,323,98,101,2
2020/7/9,6108,拌客,9428110,拌客-武宁路店,上海,美团,4773,1549,2703,337,5488,399,99,99,3
2020/7/10,6108,拌客,9428110,拌客-武宁路店,上海,美团,4645,1514,2617,338,4603,324,91,95,2
2020/7/11,6108,拌客,9428110,拌客-武宁路店,上海,美团,3374,1118,1886,230,4406,282,64,67,0
2020/7/12,6108,拌客,9428110,拌客-武宁路店,上海,美团,2967,978,1661,211,4064,245,57,60,0
2020/7/13,6108,拌客,9428110,拌客-武宁路店,上海,美团,4036,1234,2342,299,3892,295,83,87,0
2020/7/14,6108,拌客,9428110,拌客-武宁路店,上海,美团,5440,1698,3145,461,4636,339,108,113,0
2020/7/15,6108,拌客,9428110,拌客-武宁路店,上海,美团,7634,2525,4258,700,6937,552,155,160,1
2020/7/16,6108,拌客,9428110,拌客-武宁路店,上海,美团,6503,2273,3514,615,6321,469,135,135,2
2020/7/17,6108,拌客,9428110,拌客-武宁路店,上海,美团,6541,2195,3634,619,6229,478,137,136,1
2020/7/18,6108,拌客,9428110,拌客-武宁路店,上海,美团,3945,1293,2221,358,3971,275,79,82,1
2020/7/19,6108,拌客,9428110,拌客-武宁路店,上海,美团,3775,1269,2086,338,3686,272,77,78,1
2020/7/20,6108,拌客,9428110,拌客-武宁路店,上海,美团,5451,1743,3118,469,4394,333,108,111,2
2020/7/21,6108,拌客,9428110,拌客-武宁路店,上海,美团,4534,1488,2538,430,4329,345,97,98,3
2020/7/22,6108,拌客,9428110,拌客-武宁路店,上海,美团,5141,1714,2864,478,4658,360,105,108,0
2020/7/23,6108,拌客,9428110,拌客-武宁路店,上海,美团,5290,1729,2985,460,4180,323,107,108,2
2020/7/24,6108,拌客,9428110,拌客-武宁路店,上海,美团,5456,1736,3138,508,3579,289,109,111,0
2020/7/25,6108,拌客,9428110,拌客-武宁路店,上海,美团,3480,1063,2040,319,2333,179,69,72,0
2020/7/26,6108,拌客,9428110,拌客-武宁路店,上海,美团,3700,1163,2139,305,3171,246,73,76,1
2020/7/27,6108,拌客,9428110,拌客-武宁路店,上海,美团,4271,1283,2534,204,4226,318,86,89,1
2020/7/28,6108,拌客,9428110,拌客-武宁路店,上海,美团,3338,989,1955,99,3575,258,74,78,1
2020/7/29,6108,拌客,9428110,拌客-武宁路店,上海,美团,3300,1031,1907,114,2757,217,68,71,0
2020/7/30,6108,拌客,9428110,拌客-武宁路店,上海,美团,3402,1060,1956,109,2811,192,69,73,1
2020/7/31,6108,拌客,9428110,拌客-武宁路店,上海,美团,3920,1079,2398,123,2653,209,87,87,2
2020/8/1,6108,拌客,9428110,拌客-武宁路店,上海,美团,2346,707,1377,63,1952,166,50,50,1
2020/8/2,6108,拌客,9428110,拌客-武宁路店,上海,美团,2935,917,1696,87,2292,175,60,63,0
2020/8/3,6108,拌客,9428110,拌客-武宁路店,上海,美团,2313,682,1370,90,4225,183,53,53,1
2020/8/8,6108,拌客,9698624,拌客-武宁路店,上海,美团,1051,426,523,6,311,39,18,20,0
2020/8/9,6108,拌客,9698624,拌客-武宁路店,上海,美团,1774,724,881,11,269,43,29,32,0
2020/8/10,6108,拌客,9698624,拌客-武宁路店,上海,美团,2818,1124,1418,40,3323,244,49,51,0
2020/8/11,6108,拌客,9698624,拌客-武宁路店,上海,美团,2128,786,1129,208,3524,253,43,44,0
2020/8/12,6108,拌客,9698624,拌客-武宁路店,上海,美团,4628,1738,2416,430,7411,528,99,97,3
2020/8/13,6108,拌客,9698624,拌客-武宁路店,上海,美团,3877,1396,2087,314,6012,452,79,79,3
2020/8/14,6108,拌客,9698624,拌客-武宁路店,上海,美团,3254,1199,1719,364,4465,307,68,68,1
2020/8/15,6108,拌客,9698624,拌客-武宁路店,上海,美团,2316,863,1220,204,3850,251,47,47,0
2020/8/16,6108,拌客,9698624,拌客-武宁路店,上海,美团,2238,811,1195,189,2935,218,46,47,0
2020/8/17,6108,拌客,9698624,拌客-武宁路店,上海,美团,4386,1598,2343,397,5588,411,86,87,3
2020/8/18,6108,拌客,9698624,拌客-武宁路店,上海,美团,5350,1913,2906,477,6005,501,104,104,5
2020/8/19,6108,拌客,9698624,拌客-武宁路店,上海,美团,5410,1737,3122,166,7234,551,113,113,4
2020/8/20,6108,拌客,9698624,拌客-武宁路店,上海,美团,4232,1511,2284,153,7395,555,89,89,2
2020/8/21,6108,拌客,9698624,拌客-武宁路店,上海,美团,4140,1488,2215,115,6997,516,87,88,1
2020/8/22,6108,拌客,9698624,拌客-武宁路店,上海,美团,2615,928,1420,66,5583,349,52,53,0
2020/8/23,6108,拌客,9698624,拌客-武宁路店,上海,美团,3066,1116,1640,73,6060,387,58,60,0
2020/8/24,6108,拌客,9698624,拌客-武宁路店,上海,美团,3549,1238,1948,103,7770,500,72,72,2
2020/8/25,6108,拌客,9698624,拌客-武宁路店,上海,美团,3432,1245,1835,86,7969,463,70,71,1
2020/8/26,6108,拌客,9698624,拌客-武宁路店,上海,美团,2864,984,1585,100,5855,336,61,61,1
2020/8/27,6108,拌客,9698624,拌客-武宁路店,上海,美团,3455,1144,1968,233,4956,294,71,72,1
2020/8/28,6108,拌客,9698624,拌客-武宁路店,上海,美团,2968,1030,1642,215,4561,228,61,61,1
2020/8/29,6108,拌客,9698624,拌客-武宁路店,上海,美团,2217,797,1194,116,3661,173,43,43,1
2020/8/30,6108,拌客,9698624,拌客-武宁路店,上海,美团,1402,513,747,102,1564,91,27,27,0
2020/8/31,6108,拌客,9698624,拌客-武宁路店,上海,美团,2010,653,1154,153,1761,114,42,43,1
2020/9/1,6108,拌客,9698624,拌客-武宁路店,上海,美团,1500,474,878,89,1670,109,31,32,1
2020/9/2,6108,拌客,9698624,拌客-武宁路店,上海,美团,1579,489,924,74,1730,116,36,36,1
2020/9/3,6108,拌客,9698624,拌客-武宁路店,上海,美团,1102,334,647,41,1530,91,24,26,0
2020/9/4,6108,拌客,9698624,拌客-武宁路店,上海,美团,1539,462,914,77,1335,103,35,35,0
2020/9/5,6108,拌客,9698624,拌客-武宁路店,上海,美团,805,257,463,37,932,63,18,18,0
2020/9/6,6108,拌客,9698624,拌客-武宁路店,上海,美团,1034,360,571,52,931,53,21,21,1
2020/9/7,6108,拌客,9698624,拌客-武宁路店,上海,美团,1182,399,660,70,1034,73,25,25,0
2020/9/8,6108,拌客,9698624,拌客-武宁路店,上海,美团,1667,515,984,85,1082,82,34,35,1
2020/9/9,6108,拌客,9698624,拌客-武宁路店,上海,美团,1302,409,759,89,1108,86,28,29,0
2020/9/10,6108,拌客,9698624,拌客-武宁路店,上海,美团,1732,548,1006,100,1082,80,37,37,0
2020/9/11,6108,拌客,9698624,拌客-武宁路店,上海,美团,1044,332,610,71,1070,74,22,22,2
2020/9/12,6108,拌客,9698624,拌客-武宁路店,上海,美团,823,268,466,33,691,53,18,18,0
2020/9/13,6108,拌客,9698624,拌客-武宁路店,上海,美团,680,239,371,27,655,43,14,14,0
2020/9/14,6108,拌客,9698624,拌客-武宁路店,上海,美团,1592,477,950,91,736,74,36,36,1
2019/12/20,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,610,242,301,29,989,69,11,11,0
2019/12/21,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1393,569,684,103,1988,162,22,22,0
2019/12/22,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1285,496,652,123,2288,180,24,24,2
2019/12/23,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,852,337,426,83,1503,113,15,15,0
2019/12/24,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1239,528,584,117,1850,113,18,19,0
2019/12/25,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,998,399,492,124,1620,117,16,17,0
2019/12/26,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1052,418,521,113,1105,92,17,18,0
2019/12/27,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,906,364,448,103,656,61,12,15,0
2019/12/28,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1183,489,567,108,1035,98,18,18,0
2019/12/29,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1231,429,667,133,1206,114,21,23,0
2019/12/30,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,528,226,244,41,976,82,8,8,0
2019/12/31,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1377,544,690,167,1264,112,21,21,0
2020/1/1,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1498,586,762,148,2227,180,23,24,1
2020/1/2,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1641,603,864,160,1436,128,29,30,0
2020/1/3,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1782,642,945,162,1583,145,31,32,0
2020/1/4,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1531,615,751,181,2115,137,25,26,0
2020/1/5,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,3451,1369,1716,348,4537,355,53,57,0
2020/1/6,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,2340,1014,1072,220,3961,244,32,35,1
2020/1/7,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,2684,1102,1291,240,4464,266,42,42,0
2020/1/8,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,2029,773,1039,210,3566,216,34,36,0
2020/1/9,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,626,245,314,62,680,56,10,11,0
2020/1/10,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,2420,947,1222,254,3770,231,36,40,0
2020/1/11,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,2399,945,1200,222,3781,238,37,40,0
2020/1/12,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1874,719,950,217,3882,217,31,33,0
2020/1/13,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1496,459,868,189,588,64,27,30,0
2020/1/14,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1179,440,607,115,383,50,18,20,0
2020/1/15,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1723,645,893,184,433,52,26,30,0
2020/1/16,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1711,699,815,150,711,66,25,27,0
2020/1/17,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,896,354,442,119,789,69,16,17,0
2020/1/18,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1361,488,723,156,1308,92,23,25,0
2020/1/19,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1255,472,645,130,1282,77,23,23,0
2020/1/20,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,1295,455,693,137,1450,76,23,25,0
2020/1/21,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,673,253,348,75,1382,58,12,12,0
2020/1/22,4636,蛙小辣,305225345,蛙小辣-龙阳广场店,上海,饿了么,694,277,340,60,1118,54,12,12,0
2020/5/10,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,1573,643,671,122,2816,174,25,26,0
2020/5/11,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2626,954,1192,186,3855,267,47,48,0
2020/5/12,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3645,1385,1626,307,3943,259,62,63,0
2020/5/13,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3003,1074,1560,251,5904,352,55,58,0
2020/5/14,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4157,1516,2071,294,6045,362,77,80,0
2020/5/15,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4956,1783,2419,518,6085,391,91,97,1
2020/5/16,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3909,1442,1916,386,6069,328,71,75,1
2020/5/17,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4606,1764,2206,299,6267,367,76,80,1
2020/5/18,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4787,1623,2278,419,6317,404,84,91,1
2020/5/19,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,6128,2260,3074,643,6014,406,114,119,1
2020/5/20,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,6000,2127,2807,648,4769,371,103,111,3
2020/5/21,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,5849,2075,3067,672,4944,388,112,121,0
2020/5/22,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,7175,2587,3709,752,4680,453,136,146,2
2020/5/23,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4405,1672,2204,513,5420,355,82,85,0
2020/5/24,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,5859,2131,3015,596,6370,460,103,116,1
2020/5/25,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,7528,2790,3800,724,7790,554,140,152,5
2020/5/26,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,9231,3368,4738,1053,8388,561,160,181,1
2020/5/27,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,8404,2994,4402,1018,9108,632,163,172,4
2020/5/28,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,7598,2757,3926,937,8100,543,139,152,0
2020/5/29,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,8633,2496,5102,1031,9708,670,175,186,0
2020/5/30,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,8992,2741,5180,1141,10621,687,182,191,6
2020/5/31,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,7903,2309,4634,1034,7154,542,164,173,1
2020/6/1,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,8848,2992,4767,841,10038,669,186,189,1
2020/6/2,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,9615,3272,5132,986,10238,701,201,207,0
2020/6/3,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,9424,3171,5087,927,8917,677,193,201,2
2020/6/4,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,11013,3780,5882,1111,8976,683,224,232,1
2020/6/5,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,7396,2519,3962,419,8712,658,153,158,3
2020/6/6,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,8589,2816,4724,864,8068,556,174,181,0
2020/6/7,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,8415,2849,4541,837,8583,558,169,175,2
2020/6/8,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,6646,2040,3767,693,4937,388,148,150,2
2020/6/9,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,7556,2575,4035,728,6265,427,149,157,3
2020/6/10,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,7359,2419,4031,728,6280,446,151,158,2
2020/6/11,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,6686,2091,3772,455,5873,449,137,141,1
2020/6/12,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,7507,2261,4299,205,4731,509,155,160,4
2020/6/13,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,5435,1669,3104,165,6939,410,108,113,3
2020/6/14,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,5646,1694,3267,176,6552,433,118,120,3
2020/6/15,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,6062,1831,3499,181,7294,564,127,127,11
2020/6/16,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,6308,1913,3626,203,6561,465,129,131,2
2020/6/17,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,7264,2221,4136,213,7233,473,152,154,4
2020/6/18,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,6747,1886,4038,230,6786,485,139,144,5
2020/6/19,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,7207,2302,4009,175,6766,473,151,154,4
2020/6/20,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,5098,1713,2762,133,6295,365,98,103,2
2020/6/21,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4318,1477,2334,91,6754,377,85,88,1
2020/6/22,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,5131,1660,2853,116,6037,403,109,109,0
2020/6/23,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,5989,2063,3211,129,6168,405,118,120,0
2020/6/24,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,6058,2057,3286,114,6226,416,120,122,2
2020/6/25,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3726,1230,2057,74,5976,314,77,77,3
2020/6/26,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3969,1401,2106,88,5672,316,74,76,0
2020/6/27,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,5250,1847,2790,154,6895,405,100,101,1
2020/6/28,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4909,1659,2666,108,6521,392,97,99,0
2020/6/29,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4302,1364,2411,106,7079,367,86,92,4
2020/6/30,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4423,1432,2456,128,6666,344,91,95,1
2020/7/1,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3824,1332,2050,64,5373,267,72,75,2
2020/7/2,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4944,1685,2682,95,6096,335,92,96,0
2020/7/3,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3219,985,1843,73,5638,299,68,70,0
2020/7/4,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2947,1022,1577,54,5296,243,53,57,0
2020/7/5,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2690,902,1487,46,4701,224,51,52,3
2020/7/6,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2878,1008,1532,62,3458,218,53,55,4
2020/7/7,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3241,1101,1771,63,4423,235,61,62,0
2020/7/8,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3378,1218,1776,57,4920,281,63,64,0
2020/7/9,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3428,1114,1918,76,6061,290,70,71,2
2020/7/10,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2797,938,1539,58,6684,309,53,55,0
2020/7/11,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2585,919,1366,42,6665,254,46,50,0
2020/7/12,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,1839,627,992,33,4003,165,36,37,4
2020/7/13,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2871,983,1566,66,3173,224,54,56,0
2020/7/14,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3213,1037,1803,58,3912,271,62,65,1
2020/7/15,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3540,1223,1916,57,4531,342,67,68,1
2020/7/16,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3405,1116,1880,84,2825,236,67,69,0
2020/7/17,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3098,1047,1684,63,3343,250,60,62,2
2020/7/18,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2162,683,1226,50,2459,152,45,45,0
2020/7/19,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,1994,644,1112,32,3538,234,39,40,0
2020/7/20,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3772,1290,2054,82,3886,252,72,73,1
2020/7/21,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3174,1035,1776,71,3319,230,63,65,2
2020/7/22,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3559,1160,1984,76,3465,282,72,72,0
2020/7/23,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2770,937,1518,44,3335,247,54,54,1
2020/7/24,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2791,856,1629,43,2934,229,56,57,2
2020/7/25,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2446,756,1410,53,3001,213,50,50,0
2020/7/26,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3059,1066,1645,57,3126,196,52,53,0
2020/7/27,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2849,853,1660,58,3126,223,60,62,2
2020/7/28,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,4117,1412,2234,92,3959,296,77,78,1
2020/7/29,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3095,885,1871,61,3291,235,63,65,0
2020/7/30,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3651,1031,2202,109,3436,280,75,76,0
2020/7/31,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3745,996,2329,70,3325,239,78,80,0
2020/8/1,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3093,989,1757,43,3265,247,57,59,1
2020/8/2,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,2990,853,1802,62,3327,241,58,60,1
2020/8/3,6108,拌客,337460136,拌客-武宁路店,上海,饿了么,3067,838,1908,71,2716,193,60,62,0
2019/10/10,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,319,159,135,17,255,56,7,7,1
2019/10/11,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,885,330,467,63,2934,236,16,17,0
2019/10/12,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1792,789,809,175,3754,311,30,31,0
2019/10/13,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1077,462,499,121,2050,223,20,20,1
2019/10/14,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2109,845,1038,217,2772,307,41,42,0
2019/10/15,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2817,1151,1359,246,2989,310,52,54,0
2019/10/16,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2066,765,1075,101,2476,280,41,41,0
2019/10/17,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2246,963,1047,227,3046,326,40,40,0
2019/10/18,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2534,963,1300,203,4560,379,48,49,0
2019/10/19,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3243,1230,1696,140,5294,394,57,59,1
2019/10/20,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2408,905,1253,172,3771,323,45,46,0
2019/10/21,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2483,965,1279,176,3800,337,44,45,1
2019/10/22,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3415,1354,1710,220,3726,328,55,58,0
2019/10/23,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3900,1750,1774,273,4429,357,60,65,1
2019/10/24,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3095,1414,1354,226,4690,360,52,54,1
2019/10/25,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3747,1670,1715,243,4714,370,57,59,0
2019/10/26,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2921,1213,1412,227,3779,291,47,51,0
2019/10/27,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3690,1719,1613,234,4327,343,52,57,0
2019/10/28,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3498,1567,1585,257,3147,294,56,59,0
2019/10/29,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3944,1716,1847,274,3034,298,62,66,0
2019/10/30,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3456,1359,1753,157,3005,304,57,60,0
2019/10/31,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2975,1005,1675,27,1919,264,53,55,0
2019/11/1,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3844,1355,2096,36,2388,241,64,65,0
2019/11/2,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3943,1377,2199,27,2805,296,61,63,1
2019/11/3,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3224,1141,1790,29,3074,317,47,50,1
2019/11/4,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3670,1413,1930,116,3768,343,52,54,0
2019/11/5,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3038,1071,1666,177,3438,331,51,52,1
2019/11/6,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3828,1496,1958,235,3148,328,60,63,0
2019/11/7,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3552,1223,1970,247,3175,334,64,64,0
2019/11/8,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4375,1607,2295,341,4160,376,78,79,1
2019/11/9,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3543,1401,1769,178,5183,389,56,57,0
2019/11/10,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4541,1681,2378,346,8065,615,76,77,0
